Area,Date,Cases,Deaths
Comunidad de Madrid,2021-11-26,914378,9511
Comunidad de Madrid,2021-11-27,914630,9511
Comunidad de Madrid,2021-11-28,914859,9512
Comunidad de Madrid,2021-11-29,916009,9517
Comunidad de Madrid,2021-11-30,917401,9517
Comunidad de Madrid,2021-12-01,918694,9518
Comunidad de Madrid,2021-12-02,920000,9520
Comunidad de Madrid,2021-12-03,921650,9520
Comunidad de Madrid,2021-12-04,921978,9520
Comunidad de Madrid,2021-12-05,922223,9520
Comunidad de Madrid,2021-12-06,922510,9520
Comunidad de Madrid,2021-12-07,924215,9520
Comunidad de Madrid,2021-12-08,924591,9520
Comunidad de Madrid,2021-12-09,924591,9520
Comunidad Valenciana,2020-02-15,0,0
Comunidad Valenciana,2020-02-16,0,0
Comunidad Valenciana,2020-02-17,0,0
Comunidad Valenciana,2020-02-18,0,0
Comunidad Valenciana,2020-02-19,0,1
Comunidad Valenciana,2020-02-20,0,1
Comunidad Valenciana,2020-02-21,0,2
Comunidad Valenciana,2020-02-22,0,2
Comunidad Valenciana,2020-02-23,0,3
Comunidad Valenciana,2020-02-24,0,3
Comunidad Valenciana,2020-02-25,0,4
Comunidad Valenciana,2020-02-26,1,4
Comunidad Valenciana,2020-02-27,6,4
Comunidad Valenciana,2020-02-28,11,4
Comunidad Valenciana,2020-02-29,15,4
Comunidad Valenciana,2020-03-01,15,4
Comunidad Valenciana,2020-03-02,21,4
Comunidad Valenciana,2020-03-03,26,5
Comunidad Valenciana,2020-03-04,29,5
Comunidad Valenciana,2020-03-05,39,6
Comunidad Valenciana,2020-03-06,42,6
Comunidad Valenciana,2020-03-07,49,8
Comunidad Valenciana,2020-03-08,54,8
Comunidad Valenciana,2020-03-09,66,10
Comunidad Valenciana,2020-03-10,100,10
Comunidad Valenciana,2020-03-11,138,15
Comunidad Valenciana,2020-03-12,189,24
Comunidad Valenciana,2020-03-13,323,33
Comunidad Valenciana,2020-03-14,454,41
Comunidad Valenciana,2020-03-15,566,50
Comunidad Valenciana,2020-03-16,709,62
Comunidad Valenciana,2020-03-17,908,79
Comunidad Valenciana,2020-03-18,1138,99
Comunidad Valenciana,2020-03-19,1384,120
Comunidad Valenciana,2020-03-20,1699,149
Comunidad Valenciana,2020-03-21,1976,180
Comunidad Valenciana,2020-03-22,2273,217
Comunidad Valenciana,2020-03-23,2669,271
Comunidad Valenciana,2020-03-24,3147,316
Comunidad Valenciana,2020-03-25,3663,362
Comunidad Valenciana,2020-03-26,4183,406
Comunidad Valenciana,2020-03-27,4809,442
Comunidad Valenciana,2020-03-28,5411,483
Comunidad Valenciana,2020-03-29,5740,509
Comunidad Valenciana,2020-03-30,6155,543
Comunidad Valenciana,2020-03-31,6596,569
Comunidad Valenciana,2020-04-01,6981,586
Comunidad Valenciana,2020-04-02,7312,600
Comunidad Valenciana,2020-04-03,7623,613
Comunidad Valenciana,2020-04-04,7900,625
Comunidad Valenciana,2020-04-05,8057,637
Comunidad Valenciana,2020-04-06,8209,649
Comunidad Valenciana,2020-04-07,8438,655
Comunidad Valenciana,2020-04-08,8724,663
Comunidad Valenciana,2020-04-09,8986,674
Comunidad Valenciana,2020-04-10,9175,677
Comunidad Valenciana,2020-04-11,9321,684
Comunidad Valenciana,2020-04-12,9433,688
Comunidad Valenciana,2020-04-13,9520,691
Comunidad Valenciana,2020-04-14,9668,695
Comunidad Valenciana,2020-04-15,9837,701
Comunidad Valenciana,2020-04-16,9980,704
Comunidad Valenciana,2020-04-17,10079,706
Comunidad Valenciana,2020-04-18,10144,708
Comunidad Valenciana,2020-04-19,10177,709
Comunidad Valenciana,2020-04-20,10240,711
Comunidad Valenciana,2020-04-21,10321,712
Comunidad Valenciana,2020-04-22,10402,713
Comunidad Valenciana,2020-04-23,10503,714
Comunidad Valenciana,2020-04-24,10579,714
Comunidad Valenciana,2020-04-25,10634,717
Comunidad Valenciana,2020-04-26,10658,719
Comunidad Valenciana,2020-04-27,10706,719
Comunidad Valenciana,2020-04-28,10771,721
Comunidad Valenciana,2020-04-29,10869,721
Comunidad Valenciana,2020-04-30,10951,721
Comunidad Valenciana,2020-05-01,11009,722
Comunidad Valenciana,2020-05-02,11033,723
Comunidad Valenciana,2020-05-03,11049,723
Comunidad Valenciana,2020-05-04,11096,723
Comunidad Valenciana,2020-05-05,11151,727
Comunidad Valenciana,2020-05-06,11197,728
Comunidad Valenciana,2020-05-07,11244,729
Comunidad Valenciana,2020-05-08,11289,729
Comunidad Valenciana,2020-05-09,11311,729
Comunidad Valenciana,2020-05-10,11320,729
Comunidad Valenciana,2020-05-11,11344,729
Comunidad Valenciana,2020-05-12,11374,730
Comunidad Valenciana,2020-05-13,11403,731
Comunidad Valenciana,2020-05-14,11436,731
Comunidad Valenciana,2020-05-15,11467,732
Comunidad Valenciana,2020-05-16,11496,732
Comunidad Valenciana,2020-05-17,11510,732
Comunidad Valenciana,2020-05-18,11525,733
Comunidad Valenciana,2020-05-19,11551,733
Comunidad Valenciana,2020-05-20,11586,733
Comunidad Valenciana,2020-05-21,11607,733
Comunidad Valenciana,2020-05-22,11635,734
Comunidad Valenciana,2020-05-23,11645,735
Comunidad Valenciana,2020-05-24,11667,735
Comunidad Valenciana,2020-05-25,11679,735
Comunidad Valenciana,2020-05-26,11695,735
Comunidad Valenciana,2020-05-27,11717,735
Comunidad Valenciana,2020-05-28,11733,735
Comunidad Valenciana,2020-05-29,11757,735
Comunidad Valenciana,2020-05-30,11768,735
Comunidad Valenciana,2020-05-31,11776,735
Comunidad Valenciana,2020-06-01,11788,735
Comunidad Valenciana,2020-06-02,11807,735
Comunidad Valenciana,2020-06-03,11820,735
Comunidad Valenciana,2020-06-04,11837,735
Comunidad Valenciana,2020-06-05,11861,735
Comunidad Valenciana,2020-06-06,11876,735
Comunidad Valenciana,2020-06-07,11888,735
Comunidad Valenciana,2020-06-08,11893,735
Comunidad Valenciana,2020-06-09,11912,735
Comunidad Valenciana,2020-06-10,11925,735
Comunidad Valenciana,2020-06-11,11940,736
Comunidad Valenciana,2020-06-12,11960,736
Comunidad Valenciana,2020-06-13,11968,736
Comunidad Valenciana,2020-06-14,11971,736
Comunidad Valenciana,2020-06-15,11977,736
Comunidad Valenciana,2020-06-16,11985,736
Comunidad Valenciana,2020-06-17,12004,736
Comunidad Valenciana,2020-06-18,12021,736
Comunidad Valenciana,2020-06-19,12036,736
Comunidad Valenciana,2020-06-20,12042,736
Comunidad Valenciana,2020-06-21,12046,737
Comunidad Valenciana,2020-06-22,12054,738
Comunidad Valenciana,2020-06-23,12062,738
Comunidad Valenciana,2020-06-24,12070,738
Comunidad Valenciana,2020-06-25,12076,738
Comunidad Valenciana,2020-06-26,12088,738
Comunidad Valenciana,2020-06-27,12108,738
Comunidad Valenciana,2020-06-28,12128,738
Comunidad Valenciana,2020-06-29,12136,738
Comunidad Valenciana,2020-06-30,12156,738
Comunidad Valenciana,2020-07-01,12174,738
Comunidad Valenciana,2020-07-02,12199,738
Comunidad Valenciana,2020-07-03,12221,738
Comunidad Valenciana,2020-07-04,12225,738
Comunidad Valenciana,2020-07-05,12234,739
Comunidad Valenciana,2020-07-06,12253,739
Comunidad Valenciana,2020-07-07,12276,739
Comunidad Valenciana,2020-07-08,12296,739
Comunidad Valenciana,2020-07-09,12323,739
Comunidad Valenciana,2020-07-10,12346,740
Comunidad Valenciana,2020-07-11,12369,741
Comunidad Valenciana,2020-07-12,12383,741
Comunidad Valenciana,2020-07-13,12399,741
Comunidad Valenciana,2020-07-14,12420,741
Comunidad Valenciana,2020-07-15,12473,741
Comunidad Valenciana,2020-07-16,12533,741
Comunidad Valenciana,2020-07-17,12600,741
Comunidad Valenciana,2020-07-18,12694,741
Comunidad Valenciana,2020-07-19,12757,741
Comunidad Valenciana,2020-07-20,12817,741
Comunidad Valenciana,2020-07-21,12924,742
Comunidad Valenciana,2020-07-22,13039,742
Comunidad Valenciana,2020-07-23,13167,743
Comunidad Valenciana,2020-07-24,13325,743
Comunidad Valenciana,2020-07-25,13479,744
Comunidad Valenciana,2020-07-26,13536,744
Comunidad Valenciana,2020-07-27,13653,745
Comunidad Valenciana,2020-07-28,13809,746
Comunidad Valenciana,2020-07-29,14045,749
Comunidad Valenciana,2020-07-30,14303,750
Comunidad Valenciana,2020-07-31,14525,752
Comunidad Valenciana,2020-08-01,14741,752
Comunidad Valenciana,2020-08-02,14856,754
Comunidad Valenciana,2020-08-03,15069,755
Comunidad Valenciana,2020-08-04,15416,756
Comunidad Valenciana,2020-08-05,15771,760
Comunidad Valenciana,2020-08-06,16093,761
Comunidad Valenciana,2020-08-07,16409,762
Comunidad Valenciana,2020-08-08,16690,763
Comunidad Valenciana,2020-08-09,16864,764
Comunidad Valenciana,2020-08-10,17158,765
Comunidad Valenciana,2020-08-11,17507,767
Comunidad Valenciana,2020-08-12,17944,770
Comunidad Valenciana,2020-08-13,18409,772
Comunidad Valenciana,2020-08-14,18929,775
Comunidad Valenciana,2020-08-15,19294,776
Comunidad Valenciana,2020-08-16,19486,778
Comunidad Valenciana,2020-08-17,19799,779
Comunidad Valenciana,2020-08-18,20303,786
Comunidad Valenciana,2020-08-19,20861,788
Comunidad Valenciana,2020-08-20,21422,790
Comunidad Valenciana,2020-08-21,22111,792
Comunidad Valenciana,2020-08-22,22734,793
Comunidad Valenciana,2020-08-23,23005,798
Comunidad Valenciana,2020-08-24,23498,803
Comunidad Valenciana,2020-08-25,24015,806
Comunidad Valenciana,2020-08-26,24702,813
Comunidad Valenciana,2020-08-27,25408,817
Comunidad Valenciana,2020-08-28,26250,820
Comunidad Valenciana,2020-08-29,26961,825
Comunidad Valenciana,2020-08-30,27306,829
Comunidad Valenciana,2020-08-31,27764,834
Comunidad Valenciana,2020-09-01,28342,843
Comunidad Valenciana,2020-09-02,29105,852
Comunidad Valenciana,2020-09-03,29733,858
Comunidad Valenciana,2020-09-04,30434,864
Comunidad Valenciana,2020-09-05,30965,871
Comunidad Valenciana,2020-09-06,31305,875
Comunidad Valenciana,2020-09-07,31725,879
Comunidad Valenciana,2020-09-08,32391,882
Comunidad Valenciana,2020-09-09,33098,888
Comunidad Valenciana,2020-09-10,33797,891
Comunidad Valenciana,2020-09-11,34545,894
Comunidad Valenciana,2020-09-12,35034,897
Comunidad Valenciana,2020-09-13,35360,900
Comunidad Valenciana,2020-09-14,35799,905
Comunidad Valenciana,2020-09-15,36310,909
Comunidad Valenciana,2020-09-16,36924,912
Comunidad Valenciana,2020-09-17,37424,919
Comunidad Valenciana,2020-09-18,38014,929
Comunidad Valenciana,2020-09-19,38439,935
Comunidad Valenciana,2020-09-20,38710,937
Comunidad Valenciana,2020-09-21,39071,944
Comunidad Valenciana,2020-09-22,39616,949
Comunidad Valenciana,2020-09-23,40132,950
Comunidad Valenciana,2020-09-24,40655,955
Comunidad Valenciana,2020-09-25,41171,961
Comunidad Valenciana,2020-09-26,41553,963
Comunidad Valenciana,2020-09-27,41768,965
Comunidad Valenciana,2020-09-28,42057,971
Comunidad Valenciana,2020-09-29,42466,976
Comunidad Valenciana,2020-09-30,42955,982
Comunidad Valenciana,2020-10-01,43440,982
Comunidad Valenciana,2020-10-02,43965,984
Comunidad Valenciana,2020-10-03,44347,989
Comunidad Valenciana,2020-10-04,44574,991
Comunidad Valenciana,2020-10-05,45051,995
Comunidad Valenciana,2020-10-06,45681,1001
Comunidad Valenciana,2020-10-07,46282,1005
Comunidad Valenciana,2020-10-08,46970,1009
Comunidad Valenciana,2020-10-09,47460,1013
Comunidad Valenciana,2020-10-10,47840,1020
Comunidad Valenciana,2020-10-11,48172,1022
Comunidad Valenciana,2020-10-12,48465,1027
Comunidad Valenciana,2020-10-13,49043,1037
Comunidad Valenciana,2020-10-14,50077,1042
Comunidad Valenciana,2020-10-15,51013,1046
Comunidad Valenciana,2020-10-16,52061,1059
Comunidad Valenciana,2020-10-17,53009,1075
Comunidad Valenciana,2020-10-18,53419,1079
Comunidad Valenciana,2020-10-19,54233,1091
Comunidad Valenciana,2020-10-20,55518,1099
Comunidad Valenciana,2020-10-21,57067,1109
Comunidad Valenciana,2020-10-22,58573,1116
Comunidad Valenciana,2020-10-23,60418,1125
Comunidad Valenciana,2020-10-24,61675,1134
Comunidad Valenciana,2020-10-25,62416,1142
Comunidad Valenciana,2020-10-26,63699,1152
Comunidad Valenciana,2020-10-27,65475,1165
Comunidad Valenciana,2020-10-28,67370,1178
Comunidad Valenciana,2020-10-29,69270,1191
Comunidad Valenciana,2020-10-30,71214,1204
Comunidad Valenciana,2020-10-31,72738,1212
Comunidad Valenciana,2020-11-01,73553,1226
Comunidad Valenciana,2020-11-02,75086,1241
Comunidad Valenciana,2020-11-03,77087,1251
Comunidad Valenciana,2020-11-04,79327,1265
Comunidad Valenciana,2020-11-05,81598,1277
Comunidad Valenciana,2020-11-06,83762,1295
Comunidad Valenciana,2020-11-07,85504,1306
Comunidad Valenciana,2020-11-08,86486,1320
Comunidad Valenciana,2020-11-09,87899,1341
Comunidad Valenciana,2020-11-10,89739,1357
Comunidad Valenciana,2020-11-11,92023,1376
Comunidad Valenciana,2020-11-12,93908,1389
Comunidad Valenciana,2020-11-13,95888,1412
Comunidad Valenciana,2020-11-14,97236,1431
Comunidad Valenciana,2020-11-15,97996,1443
Comunidad Valenciana,2020-11-16,99087,1456
Comunidad Valenciana,2020-11-17,100792,1475
Comunidad Valenciana,2020-11-18,102545,1489
Comunidad Valenciana,2020-11-19,104139,1510
Comunidad Valenciana,2020-11-20,105758,1518
Comunidad Valenciana,2020-11-21,106770,1535
Comunidad Valenciana,2020-11-22,107364,1546
Comunidad Valenciana,2020-11-23,108341,1562
Comunidad Valenciana,2020-11-24,109737,1573
Comunidad Valenciana,2020-11-25,111068,1586
Comunidad Valenciana,2020-11-26,112264,1596
Comunidad Valenciana,2020-11-27,113339,1609
Comunidad Valenciana,2020-11-28,114180,1620
Comunidad Valenciana,2020-11-29,114589,1630
Comunidad Valenciana,2020-11-30,115365,1643
Comunidad Valenciana,2020-12-01,116565,1649
Comunidad Valenciana,2020-12-02,117735,1660
Comunidad Valenciana,2020-12-03,118863,1663
Comunidad Valenciana,2020-12-04,120042,1673
Comunidad Valenciana,2020-12-05,120817,1680
Comunidad Valenciana,2020-12-06,121283,1689
Comunidad Valenciana,2020-12-07,121962,1698
Comunidad Valenciana,2020-12-08,122528,1709
Comunidad Valenciana,2020-12-09,123523,1718
Comunidad Valenciana,2020-12-10,125266,1728
Comunidad Valenciana,2020-12-11,127071,1737
Comunidad Valenciana,2020-12-12,128549,1750
Comunidad Valenciana,2020-12-13,129257,1755
Comunidad Valenciana,2020-12-14,130883,1764
Comunidad Valenciana,2020-12-15,132941,1774
Comunidad Valenciana,2020-12-16,135260,1779
Comunidad Valenciana,2020-12-17,137372,1790
Comunidad Valenciana,2020-12-18,139758,1805
Comunidad Valenciana,2020-12-19,141564,1817
Comunidad Valenciana,2020-12-20,142458,1825
Comunidad Valenciana,2020-12-21,144499,1838
Comunidad Valenciana,2020-12-22,147246,1851
Comunidad Valenciana,2020-12-23,150288,1866
Comunidad Valenciana,2020-12-24,152629,1875
Comunidad Valenciana,2020-12-25,153758,1891
Comunidad Valenciana,2020-12-26,155296,1909
Comunidad Valenciana,2020-12-27,156730,1926
Comunidad Valenciana,2020-12-28,159532,1945
Comunidad Valenciana,2020-12-29,163129,1964
Comunidad Valenciana,2020-12-30,167331,1980
Comunidad Valenciana,2020-12-31,170715,1998
Comunidad Valenciana,2021-01-01,172718,2015
Comunidad Valenciana,2021-01-02,175228,2030
Comunidad Valenciana,2021-01-03,177590,2046
Comunidad Valenciana,2021-01-04,181543,2070
Comunidad Valenciana,2021-01-05,187489,2095
Comunidad Valenciana,2021-01-06,191436,2111
Comunidad Valenciana,2021-01-07,196664,2139
Comunidad Valenciana,2021-01-08,203509,2181
Comunidad Valenciana,2021-01-09,209124,2204
Comunidad Valenciana,2021-01-10,212626,2233
Comunidad Valenciana,2021-01-11,218879,2267
Comunidad Valenciana,2021-01-12,227058,2310
Comunidad Valenciana,2021-01-13,235273,2345
Comunidad Valenciana,2021-01-14,243455,2389
Comunidad Valenciana,2021-01-15,253099,2427
Comunidad Valenciana,2021-01-16,259359,2461
Comunidad Valenciana,2021-01-17,264130,2494
Comunidad Valenciana,2021-01-18,270638,2531
Comunidad Valenciana,2021-01-19,278770,2575
Comunidad Valenciana,2021-01-20,287104,2615
Comunidad Valenciana,2021-01-21,295596,2661
Comunidad Valenciana,2021-01-22,303131,2713
Comunidad Valenciana,2021-01-23,308008,2748
Comunidad Valenciana,2021-01-24,311555,2773
Comunidad Valenciana,2021-01-25,316960,2804
Comunidad Valenciana,2021-01-26,323726,2833
Comunidad Valenciana,2021-01-27,330681,2879
Comunidad Valenciana,2021-01-28,336711,2905
Comunidad Valenciana,2021-01-29,342266,2944
Comunidad Valenciana,2021-01-30,346102,2975
Comunidad Valenciana,2021-01-31,348267,2994
Comunidad Valenciana,2021-02-01,351353,3030
Comunidad Valenciana,2021-02-02,355614,3062
Comunidad Valenciana,2021-02-03,359667,3088
Comunidad Valenciana,2021-02-04,362829,3106
Comunidad Valenciana,2021-02-05,365615,3130
Comunidad Valenciana,2021-02-06,367323,3150
Comunidad Valenciana,2021-02-07,367956,3167
Comunidad Valenciana,2021-02-08,369491,3187
Comunidad Valenciana,2021-02-09,371241,3200
Comunidad Valenciana,2021-02-10,372701,3211
Comunidad Valenciana,2021-02-11,373912,3222
Comunidad Valenciana,2021-02-12,375029,3233
Comunidad Valenciana,2021-02-13,375726,3241
Comunidad Valenciana,2021-02-14,375975,3253
Comunidad Valenciana,2021-02-15,376673,3261
Comunidad Valenciana,2021-02-16,377538,3267
Comunidad Valenciana,2021-02-17,378207,3276
Comunidad Valenciana,2021-02-18,378732,3283
Comunidad Valenciana,2021-02-19,379288,3292
Comunidad Valenciana,2021-02-20,379662,3295
Comunidad Valenciana,2021-02-21,379823,3298
Comunidad Valenciana,2021-02-22,380148,3306
Comunidad Valenciana,2021-02-23,380612,3309
Comunidad Valenciana,2021-02-24,380999,3313
Comunidad Valenciana,2021-02-25,381357,3319
Comunidad Valenciana,2021-02-26,381704,3325
Comunidad Valenciana,2021-02-27,381900,3327
Comunidad Valenciana,2021-02-28,381993,3327
Comunidad Valenciana,2021-03-01,382193,3330
Comunidad Valenciana,2021-03-02,382456,3336
Comunidad Valenciana,2021-03-03,382724,3339
Comunidad Valenciana,2021-03-04,382955,3343
Comunidad Valenciana,2021-03-05,383178,3347
Comunidad Valenciana,2021-03-06,383320,3347
Comunidad Valenciana,2021-03-07,383408,3348
Comunidad Valenciana,2021-03-08,383543,3351
Comunidad Valenciana,2021-03-09,383729,3354
Comunidad Valenciana,2021-03-10,383888,3359
Comunidad Valenciana,2021-03-11,384056,3361
Comunidad Valenciana,2021-03-12,384230,3364
Comunidad Valenciana,2021-03-13,384337,3367
Comunidad Valenciana,2021-03-14,384392,3369
Comunidad Valenciana,2021-03-15,384512,3371
Comunidad Valenciana,2021-03-16,384628,3374
Comunidad Valenciana,2021-03-17,384761,3377
Comunidad Valenciana,2021-03-18,384877,3377
Comunidad Valenciana,2021-03-19,384952,3377
Comunidad Valenciana,2021-03-20,385009,3379
Comunidad Valenciana,2021-03-21,385064,3380
Comunidad Valenciana,2021-03-22,385169,3380
Comunidad Valenciana,2021-03-23,385350,3381
Comunidad Valenciana,2021-03-24,385487,3384
Comunidad Valenciana,2021-03-25,385627,3388
Comunidad Valenciana,2021-03-26,385801,3390
Comunidad Valenciana,2021-03-27,385920,3392
Comunidad Valenciana,2021-03-28,385957,3394
Comunidad Valenciana,2021-03-29,386072,3396
Comunidad Valenciana,2021-03-30,386266,3397
Comunidad Valenciana,2021-03-31,386449,3402
Comunidad Valenciana,2021-04-01,386625,3406
Comunidad Valenciana,2021-04-02,386739,3407
Comunidad Valenciana,2021-04-03,386822,3407
Comunidad Valenciana,2021-04-04,386887,3407
Comunidad Valenciana,2021-04-05,386949,3408
Comunidad Valenciana,2021-04-06,387127,3412
Comunidad Valenciana,2021-04-07,387334,3415
Comunidad Valenciana,2021-04-08,387514,3417
Comunidad Valenciana,2021-04-09,387680,3419
Comunidad Valenciana,2021-04-10,387843,3422
Comunidad Valenciana,2021-04-11,387919,3425
Comunidad Valenciana,2021-04-12,388015,3426
Comunidad Valenciana,2021-04-13,388168,3429
Comunidad Valenciana,2021-04-14,388364,3429
Comunidad Valenciana,2021-04-15,388574,3429
Comunidad Valenciana,2021-04-16,388721,3434
Comunidad Valenciana,2021-04-17,388863,3438
Comunidad Valenciana,2021-04-18,388939,3439
Comunidad Valenciana,2021-04-19,389053,3444
Comunidad Valenciana,2021-04-20,389258,3447
Comunidad Valenciana,2021-04-21,389456,3449
Comunidad Valenciana,2021-04-22,389635,3451
Comunidad Valenciana,2021-04-23,389948,3452
Comunidad Valenciana,2021-04-24,390086,3455
Comunidad Valenciana,2021-04-25,390160,3458
Comunidad Valenciana,2021-04-26,390317,3461
Comunidad Valenciana,2021-04-27,390524,3462
Comunidad Valenciana,2021-04-28,390701,3464
Comunidad Valenciana,2021-04-29,390866,3469
Comunidad Valenciana,2021-04-30,391061,3471
Comunidad Valenciana,2021-05-01,391174,3472
Comunidad Valenciana,2021-05-02,391217,3473
Comunidad Valenciana,2021-05-03,391337,3474
Comunidad Valenciana,2021-05-04,391477,3474
Comunidad Valenciana,2021-05-05,391625,3475
Comunidad Valenciana,2021-05-06,391765,3476
Comunidad Valenciana,2021-05-07,391883,3476
Comunidad Valenciana,2021-05-08,391995,3476
Comunidad Valenciana,2021-05-09,392042,3478
Comunidad Valenciana,2021-05-10,392148,3480
Comunidad Valenciana,2021-05-11,392288,3481
Comunidad Valenciana,2021-05-12,392414,3482
Comunidad Valenciana,2021-05-13,392542,3483
Comunidad Valenciana,2021-05-14,392671,3484
Comunidad Valenciana,2021-05-15,392772,3485
Comunidad Valenciana,2021-05-16,392831,3488
Comunidad Valenciana,2021-05-17,392943,3488
Comunidad Valenciana,2021-05-18,393107,3489
Comunidad Valenciana,2021-05-19,393263,3489
Comunidad Valenciana,2021-05-20,393384,3491
Comunidad Valenciana,2021-05-21,393516,3492
Comunidad Valenciana,2021-05-22,393607,3493
Comunidad Valenciana,2021-05-23,393655,3494
Comunidad Valenciana,2021-05-24,393805,3494
Comunidad Valenciana,2021-05-25,394008,3496
Comunidad Valenciana,2021-05-26,394168,3497
Comunidad Valenciana,2021-05-27,394340,3500
Comunidad Valenciana,2021-05-28,394521,3500
Comunidad Valenciana,2021-05-29,394635,3500
Comunidad Valenciana,2021-05-30,394686,3503
Comunidad Valenciana,2021-05-31,394897,3504
Comunidad Valenciana,2021-06-01,395078,3505
Comunidad Valenciana,2021-06-02,395274,3507
Comunidad Valenciana,2021-06-03,395457,3508
Comunidad Valenciana,2021-06-04,395672,3511
Comunidad Valenciana,2021-06-05,395790,3512
Comunidad Valenciana,2021-06-06,395839,3512
Comunidad Valenciana,2021-06-07,396012,3512
Comunidad Valenciana,2021-06-08,396197,3513
Comunidad Valenciana,2021-06-09,396379,3513
Comunidad Valenciana,2021-06-10,396564,3513
Comunidad Valenciana,2021-06-11,396733,3514
Comunidad Valenciana,2021-06-12,396858,3514
Comunidad Valenciana,2021-06-13,396905,3514
Comunidad Valenciana,2021-06-14,397099,3517
Comunidad Valenciana,2021-06-15,397294,3517
Comunidad Valenciana,2021-06-16,397519,3517
Comunidad Valenciana,2021-06-17,397763,3518
Comunidad Valenciana,2021-06-18,398007,3519
Comunidad Valenciana,2021-06-19,398206,3519
Comunidad Valenciana,2021-06-20,398293,3519
Comunidad Valenciana,2021-06-21,398591,3523
Comunidad Valenciana,2021-06-22,399000,3523
Comunidad Valenciana,2021-06-23,399643,3523
Comunidad Valenciana,2021-06-24,399854,3523
Comunidad Valenciana,2021-06-25,400638,3525
Comunidad Valenciana,2021-06-26,401227,3526
Comunidad Valenciana,2021-06-27,401487,3527
Comunidad Valenciana,2021-06-28,402466,3532
Comunidad Valenciana,2021-06-29,403737,3533
Comunidad Valenciana,2021-06-30,405144,3534
Comunidad Valenciana,2021-07-01,406702,3534
Comunidad Valenciana,2021-07-02,408450,3539
Comunidad Valenciana,2021-07-03,409575,3542
Comunidad Valenciana,2021-07-04,410040,3542
Comunidad Valenciana,2021-07-05,411540,3543
Comunidad Valenciana,2021-07-06,413421,3547
Comunidad Valenciana,2021-07-07,415456,3554
Comunidad Valenciana,2021-07-08,417392,3557
Comunidad Valenciana,2021-07-09,419709,3561
Comunidad Valenciana,2021-07-10,421319,3568
Comunidad Valenciana,2021-07-11,422142,3574
Comunidad Valenciana,2021-07-12,424351,3576
Comunidad Valenciana,2021-07-13,427004,3582
Comunidad Valenciana,2021-07-14,429897,3586
Comunidad Valenciana,2021-07-15,432569,3590
Comunidad Valenciana,2021-07-16,435422,3592
Comunidad Valenciana,2021-07-17,437375,3603
Comunidad Valenciana,2021-07-18,438348,3606
Comunidad Valenciana,2021-07-19,441078,3611
Comunidad Valenciana,2021-07-20,444132,3619
Comunidad Valenciana,2021-07-21,447190,3623
Comunidad Valenciana,2021-07-22,450108,3629
Comunidad Valenciana,2021-07-23,453127,3638
Comunidad Valenciana,2021-07-24,454919,3652
Comunidad Valenciana,2021-07-25,455724,3661
Comunidad Valenciana,2021-07-26,458367,3667
Comunidad Valenciana,2021-07-27,461231,3681
Comunidad Valenciana,2021-07-28,463899,3689
Comunidad Valenciana,2021-07-29,466327,3699
Comunidad Valenciana,2021-07-30,468801,3708
Comunidad Valenciana,2021-07-31,470268,3717
Comunidad Valenciana,2021-08-01,470903,3722
Comunidad Valenciana,2021-08-02,472939,3728
Comunidad Valenciana,2021-08-03,474915,3738
Comunidad Valenciana,2021-08-04,476738,3743
Comunidad Valenciana,2021-08-05,478470,3753
Comunidad Valenciana,2021-08-06,480340,3759
Comunidad Valenciana,2021-08-07,481358,3769
Comunidad Valenciana,2021-08-08,481743,3774
Comunidad Valenciana,2021-08-09,483246,3781
Comunidad Valenciana,2021-08-10,484826,3792
Comunidad Valenciana,2021-08-11,486226,3795
Comunidad Valenciana,2021-08-12,487523,3800
Comunidad Valenciana,2021-08-13,488837,3810
Comunidad Valenciana,2021-08-14,489468,3814
Comunidad Valenciana,2021-08-15,489817,3816
Comunidad Valenciana,2021-08-16,490854,3821
Comunidad Valenciana,2021-08-17,491983,3825
Comunidad Valenciana,2021-08-18,493045,3831
Comunidad Valenciana,2021-08-19,493995,3836
Comunidad Valenciana,2021-08-20,494948,3842
Comunidad Valenciana,2021-08-21,495605,3848
Comunidad Valenciana,2021-08-22,495848,3852
Comunidad Valenciana,2021-08-23,496792,3855
Comunidad Valenciana,2021-08-24,497621,3863
Comunidad Valenciana,2021-08-25,498338,3864
Comunidad Valenciana,2021-08-26,499074,3870
Comunidad Valenciana,2021-08-27,499791,3872
Comunidad Valenciana,2021-08-28,500122,3875
Comunidad Valenciana,2021-08-29,500244,3880
Comunidad Valenciana,2021-08-30,500801,3880
Comunidad Valenciana,2021-08-31,501342,3882
Comunidad Valenciana,2021-09-01,501877,3890
Comunidad Valenciana,2021-09-02,502266,3894
Comunidad Valenciana,2021-09-03,502690,3897
Comunidad Valenciana,2021-09-04,502882,3898
Comunidad Valenciana,2021-09-05,502991,3901
Comunidad Valenciana,2021-09-06,503301,3902
Comunidad Valenciana,2021-09-07,503624,3904
Comunidad Valenciana,2021-09-08,503865,3907
Comunidad Valenciana,2021-09-09,504103,3908
Comunidad Valenciana,2021-09-10,504410,3909
Comunidad Valenciana,2021-09-11,504548,3909
Comunidad Valenciana,2021-09-12,504635,3909
Comunidad Valenciana,2021-09-13,504886,3911
Comunidad Valenciana,2021-09-14,505165,3912
Comunidad Valenciana,2021-09-15,505436,3916
