Country,Date,Cases,Deaths,Recovered
United Kingdom,2020-07-19,295718,41866,0
United Kingdom,2020-07-20,296166,41880,0
United Kingdom,2020-07-21,296996,41892,0
United Kingdom,2020-07-22,297784,41912,0
United Kingdom,2020-07-23,298600,41930,0
United Kingdom,2020-07-24,299408,41946,0
United Kingdom,2020-07-25,300182,41953,0
United Kingdom,2020-07-26,300712,41970,0
United Kingdom,2020-07-27,301275,41987,0
United Kingdom,2020-07-28,302144,41999,0
United Kingdom,2020-07-29,303000,42011,0
United Kingdom,2020-07-30,304062,42023,0
United Kingdom,2020-07-31,305008,42033,0
United Kingdom,2020-08-01,305705,42047,0
United Kingdom,2020-08-02,306264,42058,0
United Kingdom,2020-08-03,306828,42068,0
United Kingdom,2020-08-04,307888,42084,0
United Kingdom,2020-08-05,308953,42098,0
United Kingdom,2020-08-06,310045,42104,0
United Kingdom,2020-08-07,311150,42113,0
United Kingdom,2020-08-08,312123,42126,0
United Kingdom,2020-08-09,312833,42140,0
United Kingdom,2020-08-10,313460,42149,0
United Kingdom,2020-08-11,314959,42162,0
United Kingdom,2020-08-12,316337,42172,0
United Kingdom,2020-08-13,317579,42179,0
United Kingdom,2020-08-14,318735,42188,0
United Kingdom,2020-08-15,319920,42195,0
United Kingdom,2020-08-16,320634,42207,0
United Kingdom,2020-08-17,321236,42211,0
United Kingdom,2020-08-18,322534,42223,0
United Kingdom,2020-08-19,323650,42232,0
United Kingdom,2020-08-20,324932,42236,0
United Kingdom,2020-08-21,326430,42244,0
United Kingdom,2020-08-22,327648,42251,0
United Kingdom,2020-08-23,328490,42260,0
United Kingdom,2020-08-24,329321,42276,0
United Kingdom,2020-08-25,330622,42282,0
United Kingdom,2020-08-26,331892,42294,0
United Kingdom,2020-08-27,333280,42305,0
United Kingdom,2020-08-28,334871,42314,0
United Kingdom,2020-08-29,336503,42325,0
United Kingdom,2020-08-30,337733,42330,0
United Kingdom,2020-08-31,338904,42336,0
United Kingdom,2020-09-01,340417,42346,0
United Kingdom,2020-09-02,342705,42351,0
United Kingdom,2020-09-03,345782,42361,0
United Kingdom,2020-09-04,348934,42371,0
United Kingdom,2020-09-05,352026,42380,0
United Kingdom,2020-09-06,354577,42393,0
United Kingdom,2020-09-07,357042,42402,0
United Kingdom,2020-09-08,360973,42417,0
United Kingdom,2020-09-09,364343,42427,0
United Kingdom,2020-09-10,367708,42437,0
United Kingdom,2020-09-11,371336,42450,0
United Kingdom,2020-09-12,374660,42463,0
United Kingdom,2020-09-13,377330,42481,0
United Kingdom,2020-09-14,379484,42498,0
United Kingdom,2020-09-15,382912,42519,0
United Kingdom,2020-09-16,386463,42537,0
United Kingdom,2020-09-17,390862,42564,0
United Kingdom,2020-09-18,395537,42592,0
United Kingdom,2020-09-19,400510,42616,0
United Kingdom,2020-09-20,405399,42636,0
United Kingdom,2020-09-21,410739,42669,0
United Kingdom,2020-09-22,416366,42696,0
United Kingdom,2020-09-23,422807,42737,0
United Kingdom,2020-09-24,429903,42796,0
United Kingdom,2020-09-25,437585,42832,0
United Kingdom,2020-09-26,444903,42866,0
United Kingdom,2020-09-27,451712,42906,0
United Kingdom,2020-09-28,458735,42956,0
United Kingdom,2020-09-29,468718,43011,0
United Kingdom,2020-09-30,479085,43060,0
United Kingdom,2020-10-01,491802,43118,0
United Kingdom,2020-10-02,505160,43186,0
United Kingdom,2020-10-03,519014,43256,0
United Kingdom,2020-10-04,530681,43324,0
United Kingdom,2020-10-05,542635,43385,0
United Kingdom,2020-10-06,559390,43458,0
United Kingdom,2020-10-07,576640,43530,0
United Kingdom,2020-10-08,595215,43634,0
United Kingdom,2020-10-09,613642,43731,0
United Kingdom,2020-10-10,629545,43812,0
United Kingdom,2020-10-11,642197,43918,0
United Kingdom,2020-10-12,654410,44045,0
United Kingdom,2020-10-13,674120,44160,0
United Kingdom,2020-10-14,693255,44273,0
United Kingdom,2020-10-15,713188,44392,0
United Kingdom,2020-10-16,731827,44545,0
United Kingdom,2020-10-17,749765,44697,0
United Kingdom,2020-10-18,764653,44879,0
United Kingdom,2020-10-19,778983,45043,0
United Kingdom,2020-10-20,804909,45238,0
United Kingdom,2020-10-21,830589,45441,0
United Kingdom,2020-10-22,856374,45666,0
United Kingdom,2020-10-23,879871,45906,0
United Kingdom,2020-10-24,901585,46134,0
United Kingdom,2020-10-25,918049,46351,0
United Kingdom,2020-10-26,933954,46607,0
United Kingdom,2020-10-27,960761,46893,0
United Kingdom,2020-10-28,985121,47165,0
United Kingdom,2020-10-29,1009028,47457,0
United Kingdom,2020-10-30,1032677,47776,0
United Kingdom,2020-10-31,1055573,48122,0
United Kingdom,2020-11-01,1072275,48452,0
United Kingdom,2020-11-02,1088276,48818,0
United Kingdom,2020-11-03,1120279,49163,0
United Kingdom,2020-11-04,1146268,49531,0
United Kingdom,2020-11-05,1170323,49865,0
United Kingdom,2020-11-06,1194425,50251,0
United Kingdom,2020-11-07,1218139,50660,0
United Kingdom,2020-11-08,1236923,51061,0
United Kingdom,2020-11-09,1257175,51483,0
United Kingdom,2020-11-10,1288731,51975,0
United Kingdom,2020-11-11,1316559,52372,0
United Kingdom,2020-11-12,1344351,52769,0
United Kingdom,2020-11-13,1369227,53197,0
United Kingdom,2020-11-14,1393665,53641,0
United Kingdom,2020-11-15,1411923,54082,0
United Kingdom,2020-11-16,1428181,54546,0
United Kingdom,2020-11-17,1455187,54976,0
United Kingdom,2020-11-18,1478718,55427,0
United Kingdom,2020-11-19,1499836,55924,0
United Kingdom,2020-11-20,1517910,56395,0
United Kingdom,2020-11-21,1535044,56856,0
United Kingdom,2020-11-22,1547600,57331,0
United Kingdom,2020-11-23,1559513,57816,0
United Kingdom,2020-11-24,1578596,58288,0
United Kingdom,2020-11-25,1595301,58760,0
United Kingdom,2020-11-26,1612158,59256,0
United Kingdom,2020-11-27,1626975,59697,0
United Kingdom,2020-11-28,1641572,60130,0
United Kingdom,2020-11-29,1652677,60609,0
United Kingdom,2020-11-30,1663551,61083,0
United Kingdom,2020-12-01,1681816,61514,0
United Kingdom,2020-12-02,1698561,61920,0
United Kingdom,2020-12-03,1715309,62313,0
United Kingdom,2020-12-04,1731235,62796,0
United Kingdom,2020-12-05,1747101,63280,0
United Kingdom,2020-12-06,1760018,63682,0
United Kingdom,2020-12-07,1773783,64110,0
United Kingdom,2020-12-08,1795427,64542,0
United Kingdom,2020-12-09,1816524,64985,0
United Kingdom,2020-12-10,1838461,65424,0
United Kingdom,2020-12-11,1861388,65880,0
United Kingdom,2020-12-12,1885813,66340,0
United Kingdom,2020-12-13,1905405,66785,0
United Kingdom,2020-12-14,1927684,67211,0
United Kingdom,2020-12-15,1962905,67698,0
United Kingdom,2020-12-16,1997319,68167,0
United Kingdom,2020-12-17,2032757,68606,0
United Kingdom,2020-12-18,2067197,69153,0
United Kingdom,2020-12-19,2103614,69677,0
United Kingdom,2020-12-20,2129203,70174,0
United Kingdom,2020-12-21,2162267,70688,0
United Kingdom,2020-12-22,2210459,71272,0
United Kingdom,2020-12-23,2256934,71845,0
United Kingdom,2020-12-24,2299870,72420,0
United Kingdom,2020-12-25,2332261,73014,0
United Kingdom,2020-12-26,2346680,73639,0
United Kingdom,2020-12-27,2387789,74307,0
United Kingdom,2020-12-28,2436308,74976,0
United Kingdom,2020-12-29,2482715,75666,0
United Kingdom,2020-12-30,2565803,76337,0
United Kingdom,2020-12-31,2637964,77071,0
United Kingdom,2021-01-01,2691909,77842,0
United Kingdom,2021-01-02,2724391,78604,0
United Kingdom,2021-01-03,2786045,79379,0
United Kingdom,2021-01-04,2842377,80152,0
United Kingdom,2021-01-05,2920347,81011,0
United Kingdom,2021-01-06,2986982,81935,0
United Kingdom,2021-01-07,3045765,82886,0
United Kingdom,2021-01-08,3098952,83898,0
United Kingdom,2021-01-09,3147056,84901,0
United Kingdom,2021-01-10,3187091,85941,0
United Kingdom,2021-01-11,3224265,87057,0
United Kingdom,2021-01-12,3282856,88207,0
United Kingdom,2021-01-13,3333503,89440,0
United Kingdom,2021-01-14,3380009,90679,0
United Kingdom,2021-01-15,3423482,91930,0
United Kingdom,2021-01-16,3464932,93178,0
United Kingdom,2021-01-17,3496179,94511,0
United Kingdom,2021-01-18,3525771,95802,0
United Kingdom,2021-01-19,3571727,97121,0
United Kingdom,2021-01-20,3612253,98508,0
United Kingdom,2021-01-21,3648238,99828,0
United Kingdom,2021-01-22,3680739,101086,0
United Kingdom,2021-01-23,3711069,102352,0
United Kingdom,2021-01-24,3733413,103542,0
United Kingdom,2021-01-25,3750967,104720,0
United Kingdom,2021-01-26,3781703,105908,0
United Kingdom,2021-01-27,3809433,106991,0
United Kingdom,2021-01-28,3835736,108123,0
United Kingdom,2021-01-29,3860508,109251,0
United Kingdom,2021-01-30,3882941,110338,0
United Kingdom,2021-01-31,3900108,111266,0
United Kingdom,2021-02-01,3915891,112176,0
United Kingdom,2021-02-02,3938862,113087,0
United Kingdom,2021-02-03,3959130,113954,0
United Kingdom,2021-02-04,3979044,114826,0
United Kingdom,2021-02-05,3997536,115557,0
United Kingdom,2021-02-06,4013844,116322,0
United Kingdom,2021-02-07,4026164,117036,0
United Kingdom,2021-02-08,4037828,117684,0
United Kingdom,2021-02-09,4054021,118374,0
United Kingdom,2021-02-10,4068246,118995,0
United Kingdom,2021-02-11,4082145,119614,0
United Kingdom,2021-02-12,4095284,120200,0
United Kingdom,2021-02-13,4107857,120743,0
United Kingdom,2021-02-14,4116891,121242,0
United Kingdom,2021-02-15,4125885,121746,0
United Kingdom,2021-02-16,4140620,122273,0
United Kingdom,2021-02-17,4153561,122727,0
United Kingdom,2021-02-18,4165503,123165,0
United Kingdom,2021-02-19,4177297,123590,0
United Kingdom,2021-02-20,4188025,123978,0
United Kingdom,2021-02-21,4196337,124337,0
United Kingdom,2021-02-22,4204434,124668,0
United Kingdom,2021-02-23,4216089,124955,0
United Kingdom,2021-02-24,4225851,125249,0
United Kingdom,2021-02-25,4234696,125529,0
United Kingdom,2021-02-26,4242721,125793,0
United Kingdom,2021-02-27,4249504,126025,0
United Kingdom,2021-02-28,4254453,126259,0
United Kingdom,2021-03-01,4259326,126474,0
United Kingdom,2021-03-02,4266517,126702,0
United Kingdom,2021-03-03,4273436,126889,0
United Kingdom,2021-03-04,4279608,127038,0
United Kingdom,2021-03-05,4285545,127195,0
United Kingdom,2021-03-06,4291012,127367,0
United Kingdom,2021-03-07,4295640,127522,0
United Kingdom,2021-03-08,4300050,127657,0
United Kingdom,2021-03-09,4306940,127803,0
United Kingdom,2021-03-10,4313427,127942,0
United Kingdom,2021-03-11,4319678,128062,0
United Kingdom,2021-03-12,4325611,128188,0
United Kingdom,2021-03-13,4331327,128282,0
United Kingdom,2021-03-14,4335706,128391,0
United Kingdom,2021-03-15,4340131,128491,0
United Kingdom,2021-03-16,4346828,128588,0
United Kingdom,2021-03-17,4352677,128672,0
United Kingdom,2021-03-18,4358653,128753,0
United Kingdom,2021-03-19,4364276,128812,0
United Kingdom,2021-03-20,4369452,128883,0
United Kingdom,2021-03-21,4373698,128948,0
United Kingdom,2021-03-22,4379086,129030,0
United Kingdom,2021-03-23,4385544,129098,0
United Kingdom,2021-03-24,4391025,129151,0
United Kingdom,2021-03-25,4397247,129193,0
United Kingdom,2021-03-26,4402863,129240,0
United Kingdom,2021-03-27,4407430,129289,0
United Kingdom,2021-03-28,4411161,129329,0
United Kingdom,2021-03-29,4416190,129364,0
United Kingdom,2021-03-30,4420386,129401,0
United Kingdom,2021-03-31,4424165,129445,0
United Kingdom,2021-04-01,4428132,129485,0
United Kingdom,2021-04-02,4431806,129518,0
United Kingdom,2021-04-03,4434553,129550,0
United Kingdom,2021-04-04,4437059,129582,0
United Kingdom,2021-04-05,4439471,129609,0
United Kingdom,2021-04-06,4442215,129627,0
United Kingdom,2021-04-07,4445527,129655,0
United Kingdom,2021-04-08,4448780,129683,0
United Kingdom,2021-04-09,4451927,129720,0
United Kingdom,2021-04-10,4454879,129746,0
United Kingdom,2021-04-11,4457259,129771,0
United Kingdom,2021-04-12,4459635,129795,0
United Kingdom,2021-04-13,4462513,129824,0
United Kingdom,2021-04-14,4465008,129845,0
United Kingdom,2021-04-15,4467520,129862,0
United Kingdom,2021-04-16,4469864,129884,0
United Kingdom,2021-04-17,4472211,129902,0
United Kingdom,2021-04-18,4473932,129927,0
United Kingdom,2021-04-19,4476516,129945,0
United Kingdom,2021-04-20,4479254,129963,0
United Kingdom,2021-04-21,4481795,129982,0
United Kingdom,2021-04-22,4484504,130006,0
United Kingdom,2021-04-23,4486913,130023,0
United Kingdom,2021-04-24,4488933,130046,0
United Kingdom,2021-04-25,4490497,130054,0
United Kingdom,2021-04-26,4492616,130069,0
United Kingdom,2021-04-27,4495243,130083,0
United Kingdom,2021-04-28,4497420,130099,0
United Kingdom,2021-04-29,4499919,130115,0
United Kingdom,2021-04-30,4502149,130131,0
United Kingdom,2021-05-01,4503974,130143,0
United Kingdom,2021-05-02,4505405,130152,0
United Kingdom,2021-05-03,4506926,130166,0
United Kingdom,2021-05-04,4509010,130176,0
United Kingdom,2021-05-05,4511560,130186,0
United Kingdom,2021-05-06,4514128,130199,0
United Kingdom,2021-05-07,4516453,130210,0
United Kingdom,2021-05-08,4518434,130222,0
United Kingdom,2021-05-09,4520041,130231,0
United Kingdom,2021-05-10,4522348,130240,0
United Kingdom,2021-05-11,4525156,130250,0
United Kingdom,2021-05-12,4527484,130265,0
United Kingdom,2021-05-13,4529819,130276,0
United Kingdom,2021-05-14,4532001,130283,0
United Kingdom,2021-05-15,4533937,130289,0
United Kingdom,2021-05-16,4535563,130297,0
United Kingdom,2021-05-17,4537485,130305,0
United Kingdom,2021-05-18,4540343,130313,0
United Kingdom,2021-05-19,4543155,130319,0
United Kingdom,2021-05-20,4545967,130324,0
United Kingdom,2021-05-21,4548484,130330,0
United Kingdom,2021-05-22,4550849,130340,0
United Kingdom,2021-05-23,4552849,130345,0
United Kingdom,2021-05-24,4555175,130354,0
United Kingdom,2021-05-25,4558543,130363,0
United Kingdom,2021-05-26,4561970,130370,0
United Kingdom,2021-05-27,4565891,130383,0
United Kingdom,2021-05-28,4569638,130392,0
United Kingdom,2021-05-29,4573227,130400,0
United Kingdom,2021-05-30,4576226,130409,0
United Kingdom,2021-05-31,4579390,130418,0
United Kingdom,2021-06-01,4583287,130426,0
United Kingdom,2021-06-02,4588718,130430,0
United Kingdom,2021-06-03,4594886,130443,0
United Kingdom,2021-06-04,4601142,130455,0
United Kingdom,2021-06-05,4607002,130468,0
United Kingdom,2021-06-06,4611733,130475,0
United Kingdom,2021-06-07,4617266,130483,0
United Kingdom,2021-06-08,4625211,130489,0
United Kingdom,2021-06-09,4633107,130499,0
United Kingdom,2021-06-10,4641317,130508,0
United Kingdom,2021-06-11,4649359,130519,0
United Kingdom,2021-06-12,4656978,130525,0
United Kingdom,2021-06-13,4663262,130539,0
United Kingdom,2021-06-14,4670397,130549,0
United Kingdom,2021-06-15,4680759,130559,0
United Kingdom,2021-06-16,4691555,130580,0
United Kingdom,2021-06-17,4702606,130593,0
United Kingdom,2021-06-18,4713712,130599,0
United Kingdom,2021-06-19,4724032,130611,0
United Kingdom,2021-06-20,4732477,130634,0
United Kingdom,2021-06-21,4742564,130659,0
United Kingdom,2021-06-22,4758871,130675,0
United Kingdom,2021-06-23,4776274,130688,0
United Kingdom,2021-06-24,4794624,130696,0
United Kingdom,2021-06-25,4813336,130719,0
United Kingdom,2021-06-26,4831505,130741,0
United Kingdom,2021-06-27,4847805,130758,0
United Kingdom,2021-06-28,4866307,130780,0
United Kingdom,2021-06-29,4894725,130793,0
United Kingdom,2021-06-30,4922924,130817,0
United Kingdom,2021-07-01,4951846,130839,0
United Kingdom,2021-07-02,4980640,130864,0
United Kingdom,2021-07-03,5006980,130892,0
United Kingdom,2021-07-04,5030987,130921,0
United Kingdom,2021-07-05,5056142,130950,0
United Kingdom,2021-07-06,5091039,130979,0
United Kingdom,2021-07-07,5127079,131013,0
United Kingdom,2021-07-08,5165672,131042,0
United Kingdom,2021-07-09,5199671,131085,0
United Kingdom,2021-07-10,5232470,131133,0
United Kingdom,2021-07-11,5260843,131176,0
United Kingdom,2021-07-12,5291345,131211,0
United Kingdom,2021-07-13,5335850,131253,0
United Kingdom,2021-07-14,5383554,131304,0
United Kingdom,2021-07-15,5438463,131348,0
United Kingdom,2021-07-16,5500459,131401,0
United Kingdom,2021-07-17,5555721,131454,0
United Kingdom,2021-07-18,5594194,131507,0
United Kingdom,2021-07-19,5630374,131577,0
United Kingdom,2021-07-20,5678284,131660,0
United Kingdom,2021-07-21,5718153,131719,0
United Kingdom,2021-07-22,5753688,131775,0
United Kingdom,2021-07-23,5784962,131853,0
United Kingdom,2021-07-24,5812726,131937,0
United Kingdom,2021-07-25,5835574,132011,0
United Kingdom,2021-07-26,5857746,132084,0
United Kingdom,2021-07-27,5887723,132161,0
United Kingdom,2021-07-28,5917297,132234,0
United Kingdom,2021-07-29,5947532,132323,0
United Kingdom,2021-07-30,5975962,132405,0
United Kingdom,2021-07-31,6000707,132513,0
United Kingdom,2021-08-01,6021275,132604,0
United Kingdom,2021-08-02,6042174,132701,0
United Kingdom,2021-08-03,6072008,132783,0
United Kingdom,2021-08-04,6102453,132858,0
United Kingdom,2021-08-05,6134790,132939,0
United Kingdom,2021-08-06,6166450,133043,0
United Kingdom,2021-08-07,6194508,133139,0
United Kingdom,2021-08-08,6217074,133236,0
United Kingdom,2021-08-09,6239959,133317,0
United Kingdom,2021-08-10,6272116,133399,0
United Kingdom,2021-08-11,6303630,133481,0
United Kingdom,2021-08-12,6336977,133570,0
United Kingdom,2021-08-13,6368699,133679,0
United Kingdom,2021-08-14,6397668,133788,0
United Kingdom,2021-08-15,6422725,133886,0
United Kingdom,2021-08-16,6448046,133974,0
United Kingdom,2021-08-17,6484941,134059,0
United Kingdom,2021-08-18,6522850,134171,0
United Kingdom,2021-08-19,6561585,134275,0
United Kingdom,2021-08-20,6598070,134386,0
United Kingdom,2021-08-21,6630293,134506,0
United Kingdom,2021-08-22,6658808,134614,0
United Kingdom,2021-08-23,6687536,134735,0
United Kingdom,2021-08-24,6727246,134853,0
United Kingdom,2021-08-25,6764917,134969,0
United Kingdom,2021-08-26,6803685,135074,0
United Kingdom,2021-08-27,6841293,135192,0
United Kingdom,2021-08-28,6875027,135322,0
United Kingdom,2021-08-29,6902619,135450,0
United Kingdom,2021-08-30,6928750,135581,0
United Kingdom,2021-08-31,6963505,135690,0
United Kingdom,2021-09-01,7008711,135809,0
United Kingdom,2021-09-02,7052226,135929,0
United Kingdom,2021-09-03,7094536,136060,0
United Kingdom,2021-09-04,7133162,136209,0
United Kingdom,2021-09-05,7164966,136345,0
United Kingdom,2021-09-06,7196765,136505,0
United Kingdom,2021-09-07,7241680,136646,0
United Kingdom,2021-09-08,7280290,136804,0
United Kingdom,2021-09-09,7316129,136947,0
United Kingdom,2021-09-10,7350094,137116,0
United Kingdom,2021-09-11,7379269,137264,0
United Kingdom,2021-09-12,7402800,137404,0
United Kingdom,2021-09-13,7426853,137549,0
United Kingdom,2021-09-14,7461504,137661,0
United Kingdom,2021-09-15,7492921,137818,0
United Kingdom,2021-09-16,7523299,137965,0
United Kingdom,2021-09-17,7552847,138118,0
United Kingdom,2021-09-18,7582311,138298,0
United Kingdom,2021-09-19,7608950,138423,0
United Kingdom,2021-09-20,7640035,138550,0
United Kingdom,2021-09-21,7680791,138690,0
United Kingdom,2021-09-22,7719627,138813,0
United Kingdom,2021-09-23,7756376,138966,0
United Kingdom,2021-09-24,7792214,139107,0
United Kingdom,2021-09-25,7824310,139234,0
United Kingdom,2021-09-26,7852870,139361,0
United Kingdom,2021-09-27,7884934,139460,0
United Kingdom,2021-09-28,7926513,139578,0
United Kingdom,2021-09-29,7963053,139688,0
United Kingdom,2021-09-30,7997872,139815,0
United Kingdom,2021-10-01,8030460,139930,0
United Kingdom,2021-10-02,8059511,140061,0
United Kingdom,2021-10-03,8085820,140173,0
United Kingdom,2021-10-04,8117871,140272,0
United Kingdom,2021-10-05,8161598,140377,0
United Kingdom,2021-10-06,8200862,140499,0
United Kingdom,2021-10-07,8240119,140604,0
United Kingdom,2021-10-08,8278582,140729,0
United Kingdom,2021-10-09,8314179,140851,0
United Kingdom,2021-10-10,8346475,140970,0
United Kingdom,2021-10-11,8382881,141068,0
United Kingdom,2021-10-12,8433166,141195,0
United Kingdom,2021-10-13,8481467,141312,0
United Kingdom,2021-10-14,8529234,141435,0
United Kingdom,2021-10-15,8575648,141586,0
United Kingdom,2021-10-16,8619196,141727,0
United Kingdom,2021-10-17,8657071,141862,0
United Kingdom,2021-10-18,8700818,141993,0
United Kingdom,2021-10-19,8758550,142122,0
United Kingdom,2021-10-20,8811063,142252,0
United Kingdom,2021-10-21,8862715,142409,0
United Kingdom,2021-10-22,8907909,142570,0
United Kingdom,2021-10-23,8948567,142708,0
United Kingdom,2021-10-24,8983664,142876,0
United Kingdom,2021-10-25,9019423,143031,0
United Kingdom,2021-10-26,9066874,143167,0
United Kingdom,2021-10-27,9108989,143334,0
United Kingdom,2021-10-28,9152029,143498,0
United Kingdom,2021-10-29,9193403,143694,0
United Kingdom,2021-10-30,9233645,143868,0
United Kingdom,2021-10-31,9267204,144040,0
United Kingdom,2021-11-01,9302007,144231,0
United Kingdom,2021-11-02,9347111,144411,0
United Kingdom,2021-11-03,9385121,144572,0
United Kingdom,2021-11-04,9421096,144740,0
United Kingdom,2021-11-05,9454749,144899,0
United Kingdom,2021-11-06,9485063,145060,0
United Kingdom,2021-11-07,9512496,145231,0
United Kingdom,2021-11-08,9543080,145402,0
United Kingdom,2021-11-09,9587202,145561,0
United Kingdom,2021-11-10,9629444,145712,0
United Kingdom,2021-11-11,9672377,145862,0
United Kingdom,2021-11-12,9713363,146007,0
United Kingdom,2021-11-13,9751120,146158,0
United Kingdom,2021-11-14,9784001,146295,0
United Kingdom,2021-11-15,9819508,146423,0
United Kingdom,2021-11-16,9870454,146600,0
United Kingdom,2021-11-17,9916875,146756,0
United Kingdom,2021-11-18,9962763,146884,0
United Kingdom,2021-11-19,10006818,147022,0
United Kingdom,2021-11-20,10046408,147148,0
United Kingdom,2021-11-21,10081735,147280,0
United Kingdom,2021-11-22,10118980,147387,0
United Kingdom,2021-11-23,10169705,147508,0
United Kingdom,2021-11-24,10217891,147652,0
United Kingdom,2021-11-25,10264651,147770,0
United Kingdom,2021-11-26,10308064,147909,0
United Kingdom,2021-11-27,10347390,148043,0
United Kingdom,2021-11-28,10380680,148152,0
United Kingdom,2021-11-29,10420372,148272,0
United Kingdom,2021-11-30,10476662,148398,0
United Kingdom,2021-12-01,10532349,148496,0
United Kingdom,2021-12-02,10587163,148623,0
United Kingdom,2021-12-03,10637474,148732,0
United Kingdom,2021-12-04,10683136,148864,0
United Kingdom,2021-12-05,10721916,149012,0
United Kingdom,2021-12-06,10762931,149125,0
United Kingdom,2021-12-07,10822596,149265,0
United Kingdom,2021-12-08,10878829,149388,0
United Kingdom,2021-12-09,10937626,149502,0
United Kingdom,2021-12-10,10994604,149629,0
United Kingdom,2021-12-11,11047083,149738,0
United Kingdom,2021-12-12,11095676,149835,0
United Kingdom,2021-12-13,11148817,149958,0
United Kingdom,2021-12-14,11235976,150063,0
United Kingdom,2021-12-15,11338732,150193,0
United Kingdom,2021-12-16,11451410,150307,0
United Kingdom,2021-12-17,11557448,150415,0
United Kingdom,2021-12-18,11653316,150545,0
United Kingdom,2021-12-19,11742194,150655,0
United Kingdom,2021-12-20,11831321,150758,0
United Kingdom,2021-12-21,11965267,150884,0
United Kingdom,2021-12-22,12115539,150986,0
United Kingdom,2021-12-23,12278096,151114,0
United Kingdom,2021-12-24,12438713,151247,0
United Kingdom,2021-12-25,12575975,151376,0
United Kingdom,2021-12-26,12646332,151482,0
United Kingdom,2021-12-27,12762593,151601,0
United Kingdom,2021-12-28,12957576,151743,0
United Kingdom,2021-12-29,13171047,151915,0
United Kingdom,2021-12-30,13443809,152041,0
United Kingdom,2021-12-31,13680373,152234,0
United Kingdom,2022-01-01,13868927,152405,0
United Kingdom,2022-01-02,13987133,152588,0
United Kingdom,2022-01-03,14168195,152769,0
United Kingdom,2022-01-04,14398064,152950,0
United Kingdom,2022-01-05,14673682,153174,0
United Kingdom,2022-01-06,14895815,153389,0
United Kingdom,2022-01-07,15069794,153648,0
United Kingdom,2022-01-08,15190068,153902,0
United Kingdom,2022-01-09,15283669,154147,0
United Kingdom,2022-01-10,15379427,154420,0
United Kingdom,2022-01-11,15512241,154705,0
United Kingdom,2022-01-12,15627459,154977,0
United Kingdom,2022-01-13,15730668,155236,0
United Kingdom,2022-01-14,15827048,155526,0
United Kingdom,2022-01-15,15913362,155806,0
United Kingdom,2022-01-16,15991288,156105,0
United Kingdom,2022-01-17,16089360,156401,0
United Kingdom,2022-01-18,16220865,156700,0
United Kingdom,2022-01-19,16339600,156988,0
United Kingdom,2022-01-20,16451347,157273,0
United Kingdom,2022-01-21,16551661,157530,0
United Kingdom,2022-01-22,16643221,157841,0
United Kingdom,2022-01-23,16724935,158125,0
United Kingdom,2022-01-24,16827261,158382,0
United Kingdom,2022-01-25,16954590,158668,0
United Kingdom,2022-01-26,17067744,158915,0
United Kingdom,2022-01-27,17176395,159179,0
United Kingdom,2022-01-28,17272576,159482,0
United Kingdom,2022-01-29,17356594,159741,0
United Kingdom,2022-01-30,17430097,160005,0
United Kingdom,2022-01-31,17517654,160249,0
United Kingdom,2022-02-01,17622577,160496,0
United Kingdom,2022-02-02,17716339,160754,0
United Kingdom,2022-02-03,17804739,160982,0
United Kingdom,2022-02-04,17881352,161204,0
United Kingdom,2022-02-05,17944540,161384,0
United Kingdom,2022-02-06,17996839,161585,0
United Kingdom,2022-02-07,18057375,161769,0
United Kingdom,2022-02-08,18133836,161936,0
United Kingdom,2022-02-09,18203459,162105,0
United Kingdom,2022-02-10,18267761,162260,0
United Kingdom,2022-02-11,18320040,162422,0
United Kingdom,2022-02-12,18364596,162557,0
United Kingdom,2022-02-13,18402023,162703,0
United Kingdom,2022-02-14,18443758,162844,0
United Kingdom,2022-02-15,18498444,162996,0
United Kingdom,2022-02-16,18550934,163143,0
United Kingdom,2022-02-17,18602480,163278,0
United Kingdom,2022-02-18,18647172,163402,0
United Kingdom,2022-02-19,18680408,163513,0
United Kingdom,2022-02-20,18715053,163621,0
United Kingdom,2022-02-21,18752734,163749,0
United Kingdom,2022-02-22,18797846,163846,0
United Kingdom,2022-02-23,18836990,163932,0
United Kingdom,2022-02-24,18873452,164007,0
United Kingdom,2022-02-25,18904067,164094,0
United Kingdom,2022-02-26,18931905,164158,0
United Kingdom,2022-02-27,18956993,164204,0
United Kingdom,2022-02-28,18988353,164255,0
United Kingdom,2022-03-01,19032986,164270,0
United Kingdom,2022-03-02,19077766,164345,0
United Kingdom,2022-03-03,19123927,164542,0
United Kingdom,2022-03-04,19167671,164654,0
United Kingdom,2022-03-05,19209067,164701,0
United Kingdom,2022-03-06,19247817,164748,0
United Kingdom,2022-03-07,19296839,164796,0
United Kingdom,2022-03-08,19365379,165011,0
United Kingdom,2022-03-09,19435501,165136,0
United Kingdom,2022-03-10,19509023,165280,0
United Kingdom,2022-03-11,19579529,165396,0
United Kingdom,2022-03-12,19646567,165449,0
United Kingdom,2022-03-13,19708628,165502,0
United Kingdom,2022-03-14,19784364,165556,0
United Kingdom,2022-03-15,19884224,165759,0
United Kingdom,2022-03-16,19977911,165915,0
United Kingdom,2022-03-17,20069691,166055,0
United Kingdom,2022-03-18,20152551,166182,0
United Kingdom,2022-03-19,20227853,166239,0
United Kingdom,2022-03-20,20295280,166296,0
United Kingdom,2022-03-21,20376339,166353,0
United Kingdom,2022-03-22,20485659,166607,0
